0.0,42.6,81.9
1.0,25.1,74.8
2.0,39.8,75.4
3.0,69.8,72.4
4.0,45.5,77.2
5.0,26.0,77.5
6.0,69.6,67.6
7.0,34.5,74.5
8.0,78.3,70.2
9.0,54.9,74.8
10.0,59.4,66.2
11.0,59.6,65.1
12.0,77.1,78.8
13.0,44.5,73.0
14.0,28.4,74.4
15.0,46.6,70.4
16.0,36.5,71.8
17.0,22.3,76.6
18.0,42.3,80.9
19.0,13.7,78.6
20.0,52.7,83.3
21.0,44.3,74.3
22.0,100.0,79.5
23.0,14.6,69.5
24.0,70.2,66.7
25.0,8.6,62.7
26.0,57.6,84.3
27.0,43.1,76.6
28.0,60.0,63.6
29.0,42.5,77.6
30.0,59.5,82.1
31.0,53.4,75.9
32.0,65.4,71.1
33.0,38.0,69.7
34.0,17.2,72.9
35.0,64.2,75.0
36.0,44.4,71.8
37.0,62.3,68.7
38.0,51.7,69.2
39.0,10.5,75.6
40.0,42.3,68.1
41.0,50.1,80.9
42.0,66.6,76.7
43.0,8.5,75.9
44.0,47.7,74.5
45.0,15.0,65.3
46.0,36.7,67.7
47.0,55.5,83.3
48.0,78.2,73.8
49.0,53.4,65.7
50.0,47.4,69.3
51.0,55.2,71.2
52.0,71.0,67.2
53.0,58.3,79.6
54.0,65.4,87.0
55.0,21.0,71.2
56.0,32.0,81.1
57.0,49.9,74.4
58.0,18.3,73.8
59.0,58.9,69.8
60.0,43.5,79.5
61.0,71.2,71.4
62.0,54.8,71.3
63.0,51.2,79.3
64.0,61.7,79.2
65.0,28.7,67.0
66.0,38.5,81.9
67.0,69.1,83.8
68.0,43.5,73.3
69.0,63.0,80.7
70.0,80.9,73.7
71.0,24.6,70.2
72.0,26.4,73.1
73.0,43.5,74.3
74.0,37.4,77.2
75.0,10.7,84.5
76.0,43.7,76.8
77.0,37.4,72.3
78.0,62.5,71.3
79.0,44.1,80.0
80.0,39.8,76.4
81.0,29.8,76.4
82.0,59.3,79.6
83.0,1.9,78.5
84.0,54.7,76.0
85.0,86.9,76.5
86.0,49.6,73.8
87.0,48.9,80.6
88.0,50.4,70.3
89.0,16.2,77.2
90.0,51.0,82.8
91.0,54.6,74.2
92.0,45.5,71.5
93.0,62.3,76.9
94.0,8.6,85.5
95.0,57.4,78.7
96.0,87.4,73.6
97.0,39.9,85.1
98.0,64.2,72.4
99.0,48.2,73.6
100.0,52.5,73.1
101.0,32.5,78.3
102.0,88.7,70.7
103.0,47.1,71.0
104.0,54.6,80.6
105.0,63.4,72.3
106.0,48.4,71.8
107.0,41.0,70.0
108.0,31.8,72.9
109.0,68.5,82.1
110.0,55.1,80.3
111.0,36.3,73.0
112.0,44.5,78.7
113.0,61.1,71.7
114.0,24.4,81.5
