0.0,21.9,37.8
1.0,30.6,26.1
2.0,22.2,34.8
3.0,25.0,25.2
4.0,30.1,24.5
5.0,24.3,44.4
6.0,19.5,24.9
7.0,31.3,21.2
8.0,21.2,27.2
9.0,34.8,36.6
10.0,21.5,8.5
11.0,24.6,29.2
12.0,21.7,23.1
13.0,21.0,38.3
14.0,21.3,19.0
15.0,30.2,23.0
16.0,19.8,18.6
17.0,19.9,36.6
18.0,23.8,29.4
19.0,25.6,17.4
20.0,28.9,42.0
21.0,24.4,34.0
22.0,25.1,18.4
23.0,20.7,24.8
24.0,33.4,12.2
25.0,21.7,13.9
26.0,26.7,22.1
27.0,27.7,41.6
28.0,27.3,17.8
29.0,35.1,18.5
30.0,25.6,28.5
31.0,28.5,30.4
32.0,34.9,49.8
33.0,27.9,29.8
34.0,16.7,22.5
35.0,13.0,0.0
36.0,27.3,21.7
37.0,28.1,24.6
38.0,25.6,27.8
39.0,30.2,40.6
40.0,22.4,20.4
41.0,34.9,33.3
42.0,18.4,11.1
43.0,21.6,32.9
44.0,33.2,24.6
45.0,19.6,39.8
46.0,26.3,27.2
47.0,28.0,20.2
48.0,27.7,24.9
49.0,24.6,13.0
50.0,27.1,0.0
51.0,21.7,26.5
52.0,18.4,34.0
53.0,27.5,38.3
54.0,37.0,19.4
55.0,23.6,18.0
56.0,22.8,48.3
57.0,27.6,12.3
58.0,30.4,34.2
59.0,29.1,17.3
60.0,28.8,35.3
61.0,22.0,35.3
62.0,18.2,17.9
63.0,26.4,34.7
64.0,28.2,30.4
65.0,28.7,15.7
66.0,30.7,24.2
67.0,17.2,36.0
68.0,23.0,28.7
69.0,23.5,30.5
70.0,23.2,16.2
71.0,22.7,37.2
72.0,22.5,17.1
73.0,29.4,16.6
74.0,27.8,17.7
75.0,30.1,18.3
76.0,23.2,9.7
77.0,33.8,44.9
78.0,17.4,17.8
79.0,20.2,27.2
80.0,20.7,28.2
81.0,25.1,26.9
82.0,24.0,20.5
83.0,30.6,30.8
84.0,22.6,29.1
85.0,29.4,41.0
86.0,9.0,26.9
87.0,20.2,23.5
88.0,28.4,26.9
89.0,26.5,25.2
90.0,22.2,9.5
91.0,20.0,16.1
92.0,21.5,18.0
93.0,33.8,41.1
94.0,22.6,20.9
95.0,30.3,7.8
96.0,20.9,24.9
97.0,29.7,17.4
98.0,21.7,31.2
99.0,27.0,20.7
100.0,25.7,25.7
101.0,28.5,32.1
102.0,25.4,28.6
103.0,29.5,24.5
104.0,28.5,39.0
105.0,16.0,34.5
106.0,20.5,12.5
107.0,33.9,25.3
108.0,19.4,29.8
109.0,26.6,27.5
110.0,28.2,21.7
111.0,23.6,25.3
112.0,32.7,45.5
113.0,26.5,14.7
114.0,18.4,17.5
115.0,27.2,1.0
116.0,18.0,38.4
117.0,23.6,16.2
118.0,25.3,17.4
119.0,29.5,46.6
120.0,20.6,29.0
121.0,29.3,15.2
122.0,29.0,32.3
123.0,29.3,24.4
124.0,28.9,1.2
125.0,26.8,21.6
126.0,13.5,27.2
127.0,12.1,28.7
128.0,26.0,31.0
129.0,38.7,42.2
130.0,22.8,11.6
131.0,24.0,31.7
132.0,20.3,22.4
133.0,25.5,34.5
134.0,25.6,40.0
135.0,31.2,9.0
136.0,25.8,26.4
137.0,17.2,25.5
138.0,20.7,21.2
139.0,20.9,15.4
140.0,26.0,4.2
141.0,27.1,21.8
142.0,26.3,31.0
143.0,22.6,25.8
144.0,20.6,42.9
145.0,26.2,8.1
146.0,30.7,6.1
147.0,27.0,37.7
148.0,19.5,49.3
149.0,30.4,28.7
150.0,27.6,14.0
151.0,24.2,30.2
152.0,20.1,37.6
153.0,18.6,26.3
154.0,23.7,21.7
155.0,30.5,20.1
156.0,20.8,7.9
157.0,23.4,26.1
158.0,25.3,29.3
159.0,23.5,10.4
160.0,31.5,20.3
161.0,31.7,28.8
162.0,29.6,34.8
163.0,26.4,33.6
164.0,19.0,12.2
165.0,20.4,40.5
166.0,34.9,0.0
167.0,29.8,24.4
168.0,13.1,33.6
169.0,9.8,10.5
170.0,34.2,18.2
171.0,20.7,16.4
172.0,27.5,26.5
173.0,25.4,36.3
174.0,29.8,11.9
175.0,24.9,13.3
176.0,24.1,20.4
177.0,31.6,24.4
178.0,32.0,20.6
179.0,28.2,31.6
180.0,25.1,41.7
181.0,25.5,26.3
182.0,22.3,34.6
183.0,24.5,27.0
184.0,24.3,39.0
185.0,32.6,24.2
186.0,35.0,23.2
187.0,35.2,5.1
188.0,20.9,25.9
189.0,25.7,8.2
190.0,20.8,21.5
191.0,33.2,23.3
192.0,23.2,47.7
193.0,21.2,26.3
194.0,28.8,15.8
195.0,18.8,46.5
196.0,29.5,14.5
197.0,23.7,25.5
198.0,26.4,27.7
199.0,22.8,21.1
