0.0,24.6,2.3
1.0,31.0,24.5
2.0,41.6,0.0
3.0,46.4,11.5
4.0,22.7,20.7
5.0,26.3,19.4
6.0,19.8,52.3
7.0,27.6,1.8
8.0,30.7,16.8
9.0,44.4,52.8
10.0,43.4,0.9
11.0,23.0,18.4
12.0,27.3,22.9
13.0,19.1,23.5
14.0,23.7,25.4
15.0,51.6,38.8
16.0,23.2,3.4
17.0,31.9,28.4
18.0,14.3,20.2
19.0,39.4,27.9
20.0,7.3,10.9
21.0,34.0,25.7
22.0,11.6,44.7
23.0,27.9,31.2
24.0,30.4,45.2
25.0,16.5,28.8
26.0,8.3,22.3
27.0,29.4,49.2
28.0,22.0,14.8
29.0,26.8,16.5
30.0,15.7,0.0
31.0,24.2,41.1
32.0,26.7,8.2
33.0,16.5,3.8
34.0,43.9,40.6
35.0,34.8,47.8
36.0,21.6,41.2
37.0,27.5,0.0
38.0,21.3,24.0
39.0,40.8,9.6
40.0,38.8,8.3
41.0,27.7,29.5
42.0,11.5,49.5
43.0,17.3,40.7
44.0,39.3,38.2
45.0,25.7,14.2
46.0,19.7,51.1
47.0,33.1,14.9
48.0,11.0,47.3
49.0,37.5,45.2
50.0,17.8,30.4
51.0,27.7,15.1
52.0,34.0,52.6
53.0,14.4,27.6
54.0,15.4,50.8
55.0,14.3,22.5
56.0,31.5,7.7
57.0,41.8,38.5
58.0,25.2,24.2
59.0,9.3,0.0
60.0,20.6,3.5
61.0,41.0,47.0
62.0,18.0,1.8
63.0,17.4,0.0
64.0,17.5,19.7
65.0,34.8,0.0
66.0,23.7,29.4
67.0,18.3,0.0
68.0,26.2,21.3
69.0,29.0,20.9
70.0,28.2,12.8
71.0,29.9,10.7
72.0,30.2,54.5
73.0,38.3,73.8
74.0,9.8,49.5
75.0,26.0,38.8
76.0,20.6,30.7
77.0,21.1,43.4
78.0,17.0,40.6
79.0,28.5,43.4
80.0,25.1,29.9
81.0,31.1,31.0
82.0,16.4,53.8
83.0,9.3,42.3
84.0,14.1,23.6
85.0,32.0,0.0
86.0,23.4,44.1
87.0,38.9,23.7
88.0,14.6,22.3
89.0,27.5,52.8
90.0,16.2,12.4
91.0,8.9,36.5
92.0,16.1,48.6
93.0,29.9,0.0
94.0,25.2,49.3
95.0,21.4,0.0
96.0,33.9,16.0
97.0,10.8,7.8
98.0,35.1,15.9
99.0,34.6,45.7
100.0,31.3,2.7
101.0,18.8,36.9
102.0,24.6,0.0
103.0,13.3,25.3
104.0,9.1,2.6
