0.0,33.3,36.2
1.0,21.2,34.4
2.0,27.9,16.0
3.0,26.4,24.2
4.0,31.3,12.2
5.0,21.9,25.9
6.0,25.8,1.0
7.0,13.7,24.8
8.0,37.5,3.1
9.0,24.3,40.8
10.0,21.6,22.7
11.0,28.4,16.4
12.0,28.0,17.0
13.0,29.5,26.5
14.0,22.2,28.9
15.0,29.1,23.1
16.0,20.6,5.2
17.0,16.7,18.4
18.0,25.2,7.3
19.0,26.1,15.8
20.0,23.4,28.8
21.0,31.7,32.8
22.0,27.1,36.8
23.0,28.1,23.1
24.0,16.3,18.7
25.0,16.7,28.5
26.0,25.0,42.1
27.0,19.5,41.7
28.0,25.7,21.6
29.0,27.0,25.0
30.0,18.0,24.0
31.0,29.4,9.2
32.0,26.7,7.9
33.0,30.7,32.0
34.0,34.1,38.0
35.0,11.5,12.3
36.0,26.1,14.2
37.0,22.3,21.8
38.0,24.3,21.8
39.0,26.3,4.2
40.0,18.9,33.0
41.0,24.6,19.0
42.0,22.0,27.7
43.0,32.7,12.1
44.0,26.0,20.5
45.0,29.6,31.9
46.0,20.7,22.2
47.0,27.1,28.2
48.0,27.4,44.0
49.0,26.2,21.6
50.0,31.0,17.1
51.0,30.4,24.5
52.0,31.8,17.6
53.0,24.4,55.8
54.0,24.4,24.8
55.0,30.0,14.1
56.0,23.5,40.4
57.0,26.1,28.5
58.0,33.3,29.0
59.0,29.2,28.9
60.0,26.4,32.3
61.0,25.2,16.3
62.0,27.3,15.4
63.0,18.3,20.9
64.0,27.8,24.6
65.0,30.9,5.0
66.0,20.9,9.4
67.0,30.0,12.3
68.0,28.6,26.6
69.0,22.9,31.8
70.0,20.7,22.7
71.0,23.7,36.3
72.0,24.3,22.5
73.0,25.5,40.1
74.0,23.6,31.2
75.0,21.1,22.7
76.0,18.2,34.2
77.0,27.7,17.5
78.0,23.4,23.3
79.0,25.6,26.1
80.0,27.8,30.1
81.0,22.4,44.2
82.0,25.6,42.6
83.0,30.9,26.5
84.0,36.2,37.4
85.0,26.0,18.4
86.0,26.2,34.8
87.0,34.3,0.0
88.0,25.0,22.5
89.0,23.3,20.7
90.0,29.8,26.4
91.0,24.1,15.8
92.0,20.1,29.7
93.0,27.8,38.1
94.0,22.5,27.0
95.0,24.8,24.8
96.0,18.9,22.5
97.0,29.2,28.0
98.0,21.7,40.3
99.0,20.8,24.0
