0.0,70.4,19.1
1.0,82.3,38.2
2.0,74.2,20.9
3.0,76.4,32.2
4.0,80.8,0.0
5.0,73.5,22.8
6.0,73.8,10.7
7.0,66.1,6.8
8.0,69.7,20.5
9.0,80.5,54.9
10.0,72.7,9.6
11.0,72.3,23.4
12.0,79.3,54.5
13.0,71.9,35.0
14.0,80.0,0.0
15.0,76.4,18.2
16.0,70.4,18.8
17.0,79.3,15.3
18.0,79.9,11.7
19.0,78.5,8.4
20.0,77.9,59.7
21.0,78.5,41.7
22.0,69.1,33.4
23.0,71.9,34.8
24.0,72.9,0.0
25.0,73.3,26.8
26.0,70.3,53.6
27.0,70.4,40.2
28.0,72.3,44.1
29.0,79.0,23.5
30.0,76.6,43.0
31.0,77.9,9.3
32.0,80.7,28.9
33.0,81.5,15.9
34.0,88.9,44.4
35.0,70.7,0.0
36.0,73.3,16.4
37.0,72.4,24.2
38.0,74.7,32.1
39.0,81.2,39.3
40.0,74.7,13.9
41.0,66.7,11.9
42.0,64.7,0.0
43.0,82.1,60.7
44.0,80.2,18.8
45.0,73.6,7.9
46.0,73.4,16.9
47.0,69.8,1.4
48.0,70.8,26.5
49.0,70.5,22.3
50.0,81.3,17.1
51.0,75.8,9.4
52.0,81.2,18.8
53.0,70.1,1.3
54.0,70.9,48.4
55.0,74.2,31.7
56.0,78.2,23.4
57.0,82.8,37.0
58.0,82.3,35.3
59.0,72.7,1.9
60.0,68.6,31.6
61.0,73.3,33.2
62.0,70.0,0.0
63.0,85.0,0.0
64.0,67.6,10.4
65.0,72.3,14.9
66.0,76.5,9.0
67.0,70.9,3.8
68.0,61.9,7.1
69.0,79.1,21.2
70.0,72.2,43.7
24.0,72.9,0.0
72.0,71.5,22.9
73.0,72.1,49.2
74.0,69.5,26.5
75.0,68.3,34.0
76.0,76.3,3.7
77.0,77.8,0.0
78.0,69.7,0.0
79.0,68.4,14.2
80.0,70.5,8.0
81.0,69.3,49.0
82.0,63.5,29.5
83.0,74.2,9.5
84.0,77.7,35.3
85.0,77.1,19.5
86.0,70.3,7.6
87.0,72.6,10.4
88.0,72.4,43.5
89.0,80.1,24.6
90.0,66.6,36.5
91.0,71.7,28.2
92.0,83.8,8.5
93.0,73.2,10.6
94.0,76.0,13.5
95.0,73.5,37.6
96.0,73.6,24.9
97.0,65.6,19.5
98.0,72.1,19.5
99.0,69.1,1.0
100.0,76.6,14.8
101.0,77.1,29.4
102.0,73.7,0.0
103.0,77.2,13.7
104.0,83.7,29.4
105.0,82.1,8.2
106.0,79.1,14.8
107.0,67.7,52.7
108.0,73.4,3.7
109.0,75.7,18.6
110.0,75.8,53.6
111.0,73.7,24.4
112.0,70.6,7.0
113.0,77.4,0.0
114.0,76.5,0.0
