0.0,58.7,48.4
1.0,55.6,40.6
2.0,40.7,49.3
3.0,41.4,62.1
4.0,54.6,49.8
5.0,49.4,40.7
6.0,40.9,46.4
7.0,64.1,53.6
8.0,35.2,42.3
9.0,33.8,56.7
10.0,50.3,52.9
11.0,53.6,46.1
12.0,56.8,43.7
13.0,56.7,50.5
14.0,42.5,50.6
15.0,43.0,52.8
16.0,43.6,47.6
17.0,64.3,52.6
18.0,60.4,43.6
19.0,53.7,42.2
20.0,50.6,50.4
21.0,51.6,51.5
22.0,65.3,51.0
23.0,63.7,46.3
24.0,40.0,53.0
25.0,49.7,43.9
26.0,54.8,52.3
27.0,58.2,48.6
28.0,52.6,53.7
29.0,58.4,46.9
30.0,52.9,40.0
31.0,51.6,54.2
32.0,48.9,49.5
33.0,34.9,48.4
34.0,22.2,53.4
35.0,55.1,50.8
36.0,42.9,53.8
37.0,43.4,46.8
38.0,48.5,47.1
39.0,53.7,47.1
40.0,48.1,52.6
41.0,65.8,51.7
42.0,41.1,55.5
43.0,46.2,44.2
44.0,42.1,47.4
45.0,43.0,53.5
46.0,51.4,45.6
47.0,53.9,37.7
48.0,60.6,41.8
49.0,64.2,59.1
50.0,61.0,50.6
51.0,22.1,50.6
52.0,47.8,49.1
53.0,63.6,49.4
54.0,52.1,46.4
55.0,41.0,49.8
56.0,47.6,43.3
57.0,43.1,49.4
58.0,59.2,56.9
59.0,49.3,55.8
60.0,62.1,47.8
61.0,61.5,46.0
62.0,69.9,50.7
63.0,51.4,45.1
64.0,39.2,49.9
65.0,39.9,48.6
66.0,55.3,51.3
67.0,58.6,56.9
68.0,45.9,51.2
69.0,60.7,50.5
70.0,78.1,45.5
71.0,39.1,48.0
72.0,52.0,47.8
73.0,30.2,53.1
74.0,46.5,46.9
75.0,50.6,50.0
76.0,51.0,52.9
77.0,51.3,57.3
78.0,51.3,44.0
79.0,33.5,46.8
80.0,60.2,49.4
81.0,60.3,50.6
82.0,43.8,47.5
83.0,46.4,54.5
84.0,52.0,57.1
85.0,49.1,44.5
86.0,38.1,50.8
87.0,59.3,53.3
88.0,33.3,54.0
89.0,67.5,54.6
90.0,59.5,52.3
91.0,41.1,44.7
92.0,64.4,41.3
93.0,45.2,50.8
94.0,47.5,44.8
95.0,46.8,45.3
96.0,62.0,53.4
97.0,62.2,52.1
98.0,43.2,64.3
99.0,28.5,47.2
100.0,60.3,52.2
101.0,54.8,49.2
102.0,41.0,46.4
103.0,32.1,52.1
104.0,51.3,49.7
105.0,43.4,52.5
106.0,62.8,53.2
107.0,37.6,56.0
108.0,48.8,47.6
109.0,43.2,56.5
110.0,55.8,47.5
111.0,26.7,41.0
112.0,55.3,51.9
113.0,39.7,52.7
114.0,47.1,48.7
115.0,77.5,47.2
116.0,39.5,47.7
117.0,68.6,46.2
118.0,50.2,51.9
119.0,35.6,50.4
120.0,38.5,52.8
121.0,48.5,55.9
122.0,57.9,45.6
123.0,52.0,44.0
124.0,51.1,49.7
125.0,50.3,43.5
126.0,46.7,41.7
127.0,48.4,55.6
128.0,39.4,44.9
129.0,55.4,52.9
130.0,49.3,43.9
131.0,53.4,51.6
132.0,36.7,54.3
133.0,57.4,52.6
134.0,59.0,52.6
135.0,46.3,51.0
136.0,57.6,43.6
137.0,36.6,49.9
138.0,54.5,59.7
139.0,40.5,47.0
140.0,39.2,50.9
141.0,47.0,49.7
142.0,43.5,49.9
143.0,40.5,52.9
144.0,37.6,49.7
145.0,30.4,55.9
146.0,58.5,52.5
147.0,56.7,49.6
148.0,53.9,47.0
149.0,30.2,45.6
150.0,38.6,52.9
151.0,46.3,50.7
152.0,52.5,44.1
153.0,55.8,31.4
154.0,61.7,55.1
155.0,61.8,51.4
156.0,54.4,43.0
157.0,45.2,48.0
158.0,54.6,47.7
159.0,39.8,54.5
160.0,52.1,51.4
161.0,28.0,49.3
162.0,46.1,47.3
163.0,47.9,45.8
164.0,37.9,42.2
165.0,45.2,50.6
166.0,56.9,52.0
167.0,50.4,49.8
168.0,34.0,45.3
169.0,32.2,47.7
170.0,55.9,53.8
171.0,45.1,53.6
172.0,53.7,49.6
173.0,53.2,48.5
174.0,35.3,56.9
175.0,59.4,48.8
57.0,43.1,49.4
177.0,40.1,43.8
178.0,50.4,52.1
179.0,64.2,44.7
180.0,64.5,53.0
181.0,42.3,54.5
182.0,50.0,53.9
183.0,32.6,40.1
184.0,50.1,47.8
185.0,56.1,57.2
186.0,59.7,49.8
187.0,48.5,44.5
188.0,54.5,51.6
189.0,44.0,45.3
190.0,70.9,56.7
191.0,40.3,46.4
192.0,52.8,48.6
193.0,34.0,43.1
194.0,55.9,48.5
195.0,33.1,47.2
196.0,54.4,47.5
197.0,40.6,58.9
198.0,50.5,51.1
199.0,67.1,50.0
200.0,65.0,40.8
201.0,45.3,56.8
202.0,50.5,49.2
203.0,57.5,48.5
204.0,34.7,56.0
205.0,58.9,41.4
206.0,49.2,49.4
207.0,39.8,53.2
208.0,45.1,43.0
209.0,50.8,54.8
