0.0,30.5,79.1
1.0,15.0,63.0
2.0,22.5,94.8
3.0,44.4,77.3
4.0,22.1,72.0
5.0,44.0,68.5
6.0,40.1,69.4
7.0,22.6,85.4
8.0,48.8,93.9
9.0,35.8,81.4
10.0,29.9,71.9
11.0,9.9,81.6
12.0,29.7,82.5
13.0,32.2,62.9
14.0,5.7,71.7
15.0,72.4,75.0
16.0,22.5,66.9
17.0,28.4,98.7
18.0,12.9,77.5
19.0,19.8,91.2
20.0,62.9,67.6
21.0,32.9,95.1
22.0,7.9,78.7
23.0,8.1,69.7
24.0,40.0,92.2
25.0,8.9,68.7
26.0,23.1,85.8
27.0,32.3,69.3
28.0,28.2,97.8
29.0,66.0,79.4
30.0,23.2,73.4
31.0,10.5,61.6
32.0,16.1,73.8
33.0,20.4,85.6
34.0,37.0,60.4
35.0,46.6,85.9
36.0,67.2,80.8
37.0,51.5,81.9
38.0,1.1,66.6
39.0,2.8,48.6
40.0,30.2,88.5
41.0,20.3,68.9
42.0,42.7,63.5
43.0,66.2,88.8
44.0,16.3,82.4
45.0,42.5,81.5
46.0,16.5,92.7
47.0,48.7,81.1
48.0,38.6,65.7
49.0,8.3,77.7
50.0,40.3,85.5
51.0,7.7,73.3
52.0,41.0,87.6
53.0,0.7,78.1
54.0,28.5,85.3
55.0,62.6,98.4
56.0,27.6,76.3
37.0,51.5,81.9
58.0,25.7,71.4
59.0,30.0,73.7
60.0,26.0,76.5
61.0,47.6,91.5
62.0,12.6,70.0
63.0,28.3,73.4
64.0,25.1,73.6
65.0,15.5,59.3
66.0,34.6,86.6
67.0,49.2,65.4
68.0,52.8,73.3
69.0,24.7,72.7
70.0,22.1,85.1
71.0,0.1,74.5
72.0,2.2,57.0
73.0,1.1,63.3
74.0,14.9,73.1
75.0,13.4,73.9
76.0,43.0,62.8
77.0,13.8,74.1
78.0,14.8,82.9
79.0,29.8,69.0
80.0,25.3,76.2
81.0,30.2,85.8
82.0,16.3,69.1
83.0,34.7,54.1
84.0,26.1,73.7
85.0,1.2,50.9
86.0,44.3,81.5
87.0,34.3,68.2
88.0,24.4,65.3
89.0,42.2,57.5
90.0,11.2,77.3
91.0,55.6,68.8
92.0,5.1,63.1
93.0,62.4,75.6
94.0,1.7,77.5
95.0,20.8,59.5
96.0,6.7,97.1
97.0,37.6,75.4
98.0,39.8,76.3
99.0,3.8,71.8
100.0,21.5,69.5
101.0,47.3,63.6
102.0,56.6,67.6
103.0,1.2,75.6
104.0,28.2,84.5
105.0,40.7,66.6
106.0,23.6,96.5
107.0,14.8,86.6
108.0,11.4,83.1
109.0,18.9,90.0
110.0,26.7,76.8
111.0,31.4,78.5
112.0,14.9,71.3
113.0,24.5,74.0
114.0,9.7,74.5
115.0,3.3,69.6
116.0,31.3,77.5
117.0,8.3,71.5
118.0,13.8,88.0
119.0,26.9,72.4
120.0,20.1,69.1
121.0,6.5,95.0
122.0,22.1,87.6
123.0,8.8,68.6
124.0,64.5,68.2
125.0,10.0,80.3
126.0,41.7,80.6
127.0,27.2,58.8
128.0,50.2,69.7
129.0,33.1,77.0
130.0,15.9,80.4
131.0,81.4,61.3
132.0,45.9,81.7
133.0,5.5,77.5
134.0,5.9,87.3
135.0,25.8,78.2
136.0,21.7,64.3
137.0,32.0,74.1
138.0,15.8,60.3
139.0,47.0,81.4
140.0,49.2,71.1
141.0,31.6,72.3
142.0,40.9,43.3
143.0,37.3,74.5
144.0,31.2,87.4
145.0,4.9,92.7
146.0,18.6,91.5
147.0,6.6,91.0
148.0,20.0,65.8
149.0,11.6,63.0
150.0,15.9,66.0
151.0,5.1,64.0
152.0,28.9,73.9
153.0,31.7,95.0
154.0,31.2,66.8
155.0,13.4,64.0
156.0,40.6,72.4
157.0,11.3,44.7
158.0,5.1,88.9
159.0,28.7,89.9
160.0,24.1,51.6
161.0,32.6,69.2
162.0,0.3,78.0
163.0,4.4,69.7
164.0,29.7,72.9
165.0,48.3,76.3
166.0,23.8,58.9
167.0,34.8,72.8
168.0,12.6,78.0
169.0,8.0,76.4
170.0,27.6,77.7
171.0,10.9,78.0
172.0,79.6,69.0
173.0,23.3,88.3
174.0,19.2,81.8
175.0,38.6,84.6
176.0,32.4,67.3
177.0,46.3,85.3
178.0,7.0,64.7
179.0,25.6,85.0
180.0,29.4,66.8
181.0,9.7,59.7
182.0,7.6,77.8
183.0,59.1,92.4
184.0,1.9,70.1
185.0,13.3,65.3
186.0,41.9,75.3
187.0,38.5,69.5
188.0,30.2,86.3
189.0,12.5,89.9
190.0,11.6,92.4
191.0,8.4,71.3
192.0,20.4,95.2
193.0,4.7,60.3
194.0,42.2,84.9
195.0,9.1,62.7
196.0,9.2,75.8
197.0,10.5,74.6
198.0,63.0,82.8
199.0,9.4,72.6
200.0,27.5,71.4
201.0,47.4,85.2
202.0,41.2,67.6
203.0,65.2,78.4
204.0,19.2,80.3
