0.0,74.7,80.9
1.0,49.7,63.9
2.0,86.6,78.7
3.0,91.3,75.7
4.0,71.9,71.5
5.0,49.4,99.0
6.0,64.5,60.8
7.0,84.9,68.6
8.0,100.0,61.6
9.0,100.0,93.1
10.0,65.6,70.1
11.0,94.8,84.5
12.0,39.2,89.2
13.0,83.4,68.6
14.0,86.3,79.3
15.0,41.7,59.0
16.0,100.0,65.0
17.0,71.0,69.6
18.0,66.1,90.2
19.0,49.8,76.9
20.0,86.4,84.6
21.0,75.7,82.6
22.0,75.4,77.3
23.0,44.3,73.5
24.0,98.1,84.3
25.0,59.2,56.2
26.0,56.4,83.8
27.0,74.5,76.8
28.0,83.4,81.6
29.0,99.9,78.6
30.0,51.7,74.6
31.0,74.2,72.5
32.0,60.5,77.3
33.0,100.0,71.5
34.0,44.1,88.5
35.0,73.2,79.4
36.0,41.4,79.1
37.0,72.9,79.2
38.0,65.7,78.0
39.0,80.8,82.0
40.0,84.5,63.7
41.0,100.0,70.7
42.0,51.6,68.1
43.0,87.2,66.9
44.0,96.7,76.1
45.0,100.0,69.8
46.0,73.7,89.5
47.0,74.2,84.7
48.0,66.2,96.8
49.0,89.7,82.4
50.0,37.9,67.6
51.0,57.7,72.6
52.0,48.8,71.6
53.0,71.3,79.0
54.0,87.3,87.8
55.0,85.5,90.6
56.0,100.0,80.8
57.0,100.0,85.3
58.0,74.7,62.9
59.0,84.4,71.6
60.0,72.4,61.6
61.0,41.2,86.5
62.0,66.7,69.9
63.0,68.9,43.1
64.0,81.9,91.3
65.0,73.9,62.2
66.0,76.8,60.6
67.0,41.9,73.2
68.0,54.6,76.3
69.0,65.7,74.7
70.0,66.9,81.1
71.0,88.7,83.2
72.0,50.5,70.9
73.0,70.9,76.4
74.0,93.3,87.7
75.0,84.1,48.0
76.0,95.5,81.1
77.0,46.6,75.2
78.0,83.0,74.6
79.0,83.9,63.0
80.0,44.9,82.3
81.0,96.5,81.4
82.0,76.0,69.8
83.0,77.1,64.1
84.0,91.9,89.2
85.0,39.6,69.0
86.0,100.0,72.8
87.0,92.1,98.2
88.0,61.2,60.5
89.0,100.0,89.4
90.0,43.2,71.7
91.0,60.8,98.2
92.0,75.1,83.3
93.0,96.0,84.0
94.0,70.6,72.2
95.0,58.2,90.3
96.0,78.4,71.1
97.0,77.1,88.6
98.0,66.2,57.2
99.0,78.3,78.1
100.0,92.1,81.8
101.0,78.6,69.1
102.0,100.0,65.6
103.0,100.0,80.7
104.0,96.2,82.3
105.0,84.6,75.5
106.0,72.7,72.7
107.0,75.7,82.3
108.0,100.0,75.7
109.0,88.1,75.6
110.0,93.7,81.1
111.0,73.6,68.1
112.0,93.6,80.7
113.0,55.9,64.3
114.0,57.1,99.5
115.0,81.4,75.5
116.0,100.0,72.6
117.0,78.1,68.0
118.0,42.5,86.7
119.0,33.6,80.6
