0.0,28.0,15.6
1.0,18.6,96.7
2.0,19.6,19.1
3.0,27.3,22.6
4.0,26.8,32.1
5.0,35.6,66.9
6.0,19.7,28.1
7.0,31.5,22.4
8.0,32.4,5.4
9.0,37.8,54.9
10.0,46.8,46.3
11.0,14.7,38.7
12.0,28.2,29.6
13.0,23.3,28.7
14.0,5.1,15.6
15.0,20.7,50.7
16.0,30.9,0.0
17.0,31.4,4.2
18.0,14.3,0.5
19.0,31.1,43.9
20.0,23.8,57.5
21.0,36.3,51.6
22.0,33.5,40.0
23.0,29.6,49.3
24.0,20.5,1.1
25.0,30.0,47.6
26.0,6.9,16.1
27.0,42.2,18.2
28.0,18.6,16.1
29.0,24.8,0.0
30.0,27.5,34.8
31.0,10.6,12.4
32.0,43.3,15.4
33.0,14.6,28.0
34.0,37.4,37.4
35.0,1.0,25.9
36.0,27.4,39.0
37.0,22.6,1.4
38.0,27.2,44.2
39.0,26.6,35.3
40.0,32.4,16.1
41.0,44.7,16.8
42.0,13.0,68.7
43.0,17.7,0.0
44.0,29.5,20.6
45.0,22.1,37.0
46.0,31.3,53.5
47.0,28.8,19.2
48.0,40.4,12.2
49.0,6.1,26.1
50.0,3.7,30.7
51.0,36.7,1.8
52.0,19.6,68.4
53.0,47.0,22.1
54.0,29.0,0.0
55.0,2.5,15.3
56.0,27.5,27.4
57.0,16.2,16.0
58.0,35.7,24.3
59.0,35.2,55.1
60.0,34.9,35.9
61.0,13.3,0.0
62.0,25.3,47.4
63.0,24.5,26.6
64.0,39.4,5.5
65.0,27.7,33.5
66.0,35.3,30.8
67.0,7.9,7.1
68.0,40.8,42.2
69.0,49.5,41.5
70.0,34.5,50.3
71.0,47.3,45.3
72.0,8.5,49.6
73.0,30.2,18.3
74.0,16.0,57.3
75.0,23.9,37.3
76.0,17.4,22.2
77.0,45.1,0.0
78.0,45.1,24.3
79.0,29.3,22.7
80.0,24.7,56.1
81.0,20.6,0.0
82.0,31.7,67.4
83.0,23.1,4.7
84.0,6.4,22.5
85.0,39.2,68.6
86.0,27.2,16.4
87.0,25.1,22.4
88.0,26.6,16.4
89.0,13.1,0.0
90.0,21.0,42.0
91.0,23.9,27.6
92.0,23.8,0.0
93.0,26.6,35.0
94.0,16.1,20.8
88.0,26.6,16.4
96.0,26.2,28.9
97.0,11.8,25.8
98.0,41.1,30.3
99.0,19.3,33.6
100.0,32.8,15.6
101.0,47.2,23.6
102.0,26.2,30.5
103.0,31.7,33.0
104.0,35.0,7.9
105.0,36.2,26.0
106.0,36.1,0.0
107.0,6.2,17.1
108.0,31.9,27.4
109.0,20.5,0.0
110.0,33.0,34.2
111.0,32.2,38.0
112.0,30.4,31.1
113.0,18.5,32.1
114.0,26.4,7.1
115.0,30.8,13.2
116.0,18.4,25.8
117.0,25.5,22.7
118.0,33.0,24.4
119.0,19.1,0.0
120.0,24.1,0.0
121.0,16.8,29.8
122.0,9.4,12.1
123.0,12.6,16.8
124.0,19.6,31.0
125.0,14.9,6.3
126.0,18.4,4.9
127.0,19.4,15.9
128.0,20.2,14.1
129.0,38.1,15.4
130.0,19.0,34.3
131.0,42.1,14.3
132.0,33.4,15.9
133.0,33.7,0.0
134.0,36.1,23.5
135.0,15.7,43.1
136.0,22.8,3.2
137.0,7.4,29.5
138.0,34.0,8.4
139.0,21.5,16.7
140.0,32.2,64.6
141.0,23.6,7.1
142.0,25.6,24.2
143.0,30.0,21.7
144.0,18.6,27.4
145.0,8.5,11.9
146.0,24.5,25.4
147.0,44.0,0.0
148.0,38.3,35.9
149.0,23.3,29.8
150.0,23.0,60.8
151.0,7.7,0.0
152.0,41.6,16.1
153.0,22.7,33.1
154.0,29.9,35.0
155.0,10.4,32.7
156.0,4.1,37.7
157.0,22.3,32.7
158.0,16.9,18.8
159.0,23.4,33.9
160.0,21.0,10.7
161.0,26.7,41.4
162.0,13.9,54.3
163.0,26.0,35.8
164.0,22.7,52.8
165.0,35.9,0.0
166.0,25.5,14.7
167.0,43.5,32.0
168.0,32.9,2.7
169.0,28.4,4.6
170.0,27.1,12.2
171.0,35.4,0.0
172.0,29.5,49.3
173.0,15.5,14.3
174.0,34.2,21.2
175.0,23.4,27.9
176.0,19.3,40.0
177.0,39.1,31.8
178.0,29.5,5.4
179.0,11.2,11.8
180.0,25.7,59.4
181.0,33.6,5.9
182.0,22.4,36.9
183.0,23.9,41.2
184.0,16.0,13.2
185.0,17.3,25.8
186.0,16.5,44.0
187.0,15.4,51.8
188.0,28.8,20.0
189.0,27.2,38.3
190.0,32.2,27.5
191.0,25.8,10.8
192.0,13.2,31.6
193.0,34.6,0.0
194.0,33.3,11.2
195.0,45.1,27.0
196.0,21.4,43.1
197.0,27.9,7.0
198.0,20.3,26.9
199.0,21.3,27.2
200.0,28.3,0.0
201.0,49.2,13.1
202.0,39.7,46.6
203.0,32.2,21.4
204.0,38.6,40.8
